id,acousticness,danceability,duration_ms,energy,instrumentalness,liveness,loudness,speechiness,tempo,valence
5Q5sQ1AgLQ1wKKXIYt6FGC,0.0385,0.423,247422,0.746,1.33e-05,0.21,-6.912000000000001,0.0582,139.804,0.214
6B6C1OC9RUvrvBECPWtAZo,0.0591,0.512,255013,0.465,3.08e-05,0.112,-7.144,0.0253,137.892,0.267
2bgW1SJqUjIkWcbxTPTIdy,0.0178,0.569,265333,0.858,0.0,0.127,-4.847,0.268,161.921,0.495
2AqazcPtVXn7uhFIyInNNp,8.759999999999999e-05,0.73,243750,0.511,0.273,0.247,-5.198,0.0712,128.025,0.644
2SYMnBpx7zyhSDPQwoOlFO,0.000269,0.527,217853,0.933,6.8e-05,0.293,-3.035,0.0628,127.008,0.357
35a4Kzyo9XY4FI9FaSIzzF,0.0411,0.555,221920,0.923,0.0,0.112,-5.908,0.0482,116.012,0.682
4JQpghvT0ZH2WLRqzlPUC7,0.0123,0.65,405213,0.711,0.00943,0.301,-5.4170000000000025,0.0377,89.01899999999998,0.319
6B3bNP0x4vyKM9aYWRvzVf,0.0275,0.687,142769,0.721,0.0104,0.36,-5.7570000000000014,0.0349,136.635,0.614
25s9gQB6i58zmOZdgdcTAQ,0.654,0.397,304053,0.447,7.27e-06,0.953,-10.716,0.0308,89.13600000000002,0.352
4dr5sJ1p6mdNpK3fIUz8vR,0.273,0.356,299382,0.474,0.304,0.184,-9.41,0.0283,130.19299999999998,0.094
02LrmnkHvOcQo6L2RBdfqu,0.000729,0.375,226293,0.8390000000000001,6.11e-06,0.185,-5.546,0.0597,177.49400000000003,0.6659999999999999
42JpcqbKr2Zq55hoixtq34,0.479,0.565,161926,0.652,0.922,0.11,-4.232,0.196,178.516,0.274
3PxesQpKxcxkZAyeo7yjFI,0.0419,0.583,223893,0.887,0.0,0.426,-7.774,0.4270000000000001,142.244,0.252
4T5SR1krNuVLOnxSjYb8nW,0.222,0.52,136760,0.701,0.0,0.107,-8.953,0.0345,154.17700000000005,0.965
2E8b9rCHCWNr0CrZSTVJCT,0.778,0.375,225069,0.416,2.48e-06,0.23,-7.149,0.0283,134.923,0.271
7qLs0IyUn6TrqgMzQ33SdH,0.979,0.339,101007,0.23,0.000951,0.353,-10.803,0.0317,66.352,0.113
6rOVbgBB8YTpUrrSflSF2O,0.324,0.459,313460,0.325,0.899,0.113,-13.411,0.0261,90.817,0.176
2JDWDQCzd0K9mI5GEaToA8,0.166,0.5429999999999999,242666,0.7440000000000001,0.0,0.146,-5.907,0.0306,136.894,0.595
0u2AIKDVafHwCFQ9LDnqxH,0.000203,0.507,246770,0.951,0.478,0.417,-3.71,0.0654,140.077,0.0628
4mYjDXwOUL8sxWepdrnE6U,0.563,0.184,322219,0.399,0.124,0.134,-14.904000000000002,0.0457,66.983,0.136
0cBDCol7TFmvpT4A4YpxV3,0.0591,0.454,290813,0.415,0.00361,0.0831,-9.554,0.0359,129.621,0.136
3zl4HPDF1fCoTZnPjHgSsb,0.0971,0.6859999999999999,189613,0.541,0.0,0.423,-6.643,0.0356,96.965,0.237
7KDfz5EnLXiPVgSOUWwpre,0.122,0.529,206987,0.8,0.0,0.0704,-4.99,0.067,143.99200000000005,0.41
2PkUVjGspZ5goc98NuGv3v,0.0359,0.563,226880,0.8909999999999999,0.0,0.0915,-4.511,0.0397,141.965,0.332
6wDNRITsP5tBCImheKBTgi,0.505,0.493,190840,0.59,0.0,0.267,-5.877999999999999,0.061,94.551,0.231
74KqkyHbpneHF6JT8EwUOO,0.7909999999999999,0.816,198333,0.5489999999999999,3.4e-05,0.117,-8.649,0.0312,111.032,0.8859999999999999
6uExMEig887UmyXoFqdyOW,0.416,0.527,330787,0.395,0.0,0.794,-7.1679999999999975,0.0288,120.969,0.0908
6wRAXwjKkw95QEZnpcXWdk,0.633,0.713,207947,0.445,4.45e-05,0.0836,-6.66,0.0564,160.025,0.911
2PG26cmJdlT9xNAhdiHaaJ,0.00145,0.7090000000000001,193013,0.379,0.639,0.116,-9.953,0.0322,134.952,0.7859999999999999
4kObJ9dvuwXYgigTX4yxnL,0.371,0.0658,570603,0.627,0.962,0.458,-29.332,0.042,52.799,0.0238
6LneorXqS0ZjqI94vskRAG,0.00135,0.484,202693,0.7559999999999999,1.55e-06,0.168,-5.709,0.0605,132.722,0.195
7BJny7nQN5bY4EeGVU3kj6,0.0679,0.274,239547,0.456,0.306,0.133,-7.369,0.0438,120.956,0.0783
5QcSDOm6mcvFDl7KBT1fHv,0.0235,0.7120000000000001,234160,0.4970000000000001,0.768,0.101,-8.976,0.0777,139.987,0.238
5ESV1XYWUki3hFOPRDcpOw,0.342,0.5770000000000001,208187,0.8220000000000001,0.0,0.246,-5.21,0.0813,166.021,0.601
5qnF4Ss6NHiUX45HryKEol,0.0901,0.665,218267,0.908,0.0,0.917,-4.562,0.127,96.039,0.653
5lq6hpsabgw22xRYPHVV5c,0.159,0.4320000000000001,186973,0.94,0.0,0.154,-4.099,0.374,80.084,0.225
7eW9cHOAHmYqphs5tWXETw,0.0601,0.71,293613,0.555,0.0,0.227,-5.942,0.295,109.204,0.303
3p9x4bK5bwmgXE6POMvOp0,0.174,0.56,235600,0.799,0.0679,0.304,-4.466,0.0675,69.972,0.304
5cDHV67TxLrdz4ITUVQswH,0.329,0.626,144200,0.852,0.0109,0.0971,-4.767,0.0337,119.816,0.393
3S3dZXxNGghLtOqehzHtii,0.493,0.266,285000,0.539,0.0,0.0964,-6.738,0.0333,155.484,0.325
0tEqHOcQZm1m8prqqXYFSi,0.5870000000000001,0.6,212293,0.569,0.0,0.102,-5.729,0.0269,101.942,0.11
1nIDYHvLaZnD5lEf66SH80,0.00291,0.8190000000000001,154773,0.6829999999999999,0.122,0.254,-6.144,0.156,112.007,0.6709999999999999
5Irp7GSDmBquYrMkBw3fDE,0.6629999999999999,0.578,253933,0.515,0.000333,0.85,-11.224,0.0428,139.80700000000002,0.476
68iMdxXn1timrxURm9dR8C,0.482,0.506,254413,0.481,0.0,0.2,-6.098,0.0264,148.626,0.224
3m0jPrfDlp38tu7JYdWLch,0.353,0.78,174573,0.794,0.0,0.103,-3.953,0.133,118.455,0.961
4fiYSa6ln7h0scprgNEs0g,0.472,0.307,320027,0.625,0.0005769999999999,0.144,-8.982999999999997,0.062,180.467,0.183
1X0SntFiNVcIaaXxG7cJmc,0.0566,0.698,227920,0.75,0.0,0.0841,-4.371,0.026,119.961,0.653
52ngXhcqJzGyKVDup7HzGr,0.0080299999999999,0.441,220627,0.97,2.13e-06,0.332,-2.99,0.0919,164.071,0.5379999999999999
7eMpW9I1ZpVs6VQ90naDBh,0.000366,0.544,245133,0.7879999999999999,0.0,0.141,-5.593,0.0474,148.121,0.818
1ylAZvYmCfNIZIDQdR0ky0,0.000594,0.443,293827,0.846,9.09e-05,0.101,-5.545,0.0499,176.12900000000005,0.24
1tjHKKI0r82IB5KL29whHs,0.00224,0.6709999999999999,184200,0.7659999999999999,0.000154,0.159,-3.1,0.0378,104.99,0.726
4eikGjsVckaHl3VcaZKzOg,0.00195,0.6629999999999999,172667,0.904,0.0,0.192,-2.48,0.205,75.487,0.4270000000000001
6rsXPxIVXPo4bPhZA5vLUX,0.466,0.245,233440,0.4920000000000001,0.0,0.0851,-9.397,0.0593,167.7,0.104
0cM8o3yHz5pSpXtZEAZcgq,0.411,0.597,192960,0.7070000000000001,0.0,0.332,-6.396,0.0689,159.996,0.527
1c6C2wg7PRbPBRRUaEvheC,0.0469,0.634,242827,0.988,0.000684,0.495,-0.201,0.043,128.02200000000002,0.91
7rMDB1bKHO0Sh8oTWWvdsJ,0.0305,0.267,321120,0.337,1.9e-05,0.097,-9.713,0.0339,77.945,0.274
1Cy71Rb6aB5EjVYVYvVFIx,0.0546,0.474,233693,0.603,0.0,0.198,-5.99,0.027,135.988,0.255
5pF6yJ6UGGxeOhCkzRliSR,0.263,0.518,349493,0.568,0.000153,0.116,-8.507,0.0491,116.973,0.511
7LsFEbIWg9256P4AErwjS8,0.409,0.684,65550,0.62,0.0,0.33,-5.5070000000000014,0.0385,118.904,0.94
02gySWUFk5JT4gMguGAhdO,2.28e-05,0.59,258462,0.645,0.924,0.0483,-8.101,0.0335,130.02700000000002,0.966
168wlfnWuhfvgfgeuz7vZO,0.000219,0.523,172573,0.8859999999999999,0.0,0.124,-4.472,0.12,171.958,0.745
0uOd48gTo5pVFzk6Yrba6Y,0.0035,0.38,317113,0.7829999999999999,3.87e-06,0.056,-6.067,0.0462,150.02700000000004,0.238
0F6RPDtMi519sr7sl2gOVv,0.0109,0.622,220813,0.8809999999999999,0.0,0.348,-4.871,0.0956,127.958,0.664
03DQO1cC5RzTWRxJLzJCgy,0.5670000000000001,0.477,184635,0.464,0.0,0.487,-10.818,0.0272,77.917,0.6890000000000001
4ObATYHHvXXlJJQ4rPKU2s,0.000439,0.5529999999999999,192600,0.5870000000000001,0.326,0.329,-5.924,0.0327,146.045,0.28
6acBIiTtlfNblQvEcZLLE1,0.0821,0.449,168000,0.7959999999999999,4.3e-05,0.193,-3.698,0.047,79.992,0.0395
1yhDPgIPGoe3Bf8wRsK4u7,0.693,0.565,260093,0.446,0.0,0.469,-9.26,0.0531,140.121,0.266
58YBY8OiX56vQhcHUgul9m,0.451,0.835,200130,0.754,0.0,0.107,-7.182,0.318,144.115,0.83
1lOVilzLQuYY2fnFrQ76DK,0.991,0.314,199773,0.0157,0.916,0.134,-36.252,0.0356,95.89,0.0939
41IrY9OFcaWVnEojXftyVh,0.289,0.797,243387,0.828,0.0,0.434,-3.972,0.115,79.992,0.5720000000000001
1mBK8YQS1Rq5CrXryXuh3F,0.905,0.727,311373,0.11,0.000102,0.104,-13.814,0.0519,130.042,0.291
5g0hXvfKYYZrEdnoCn1QQc,0.00019,0.447,228328,0.941,0.00425,0.315,-3.832,0.0492,95.006,0.319
6Ce04PNSJO1KkF1WWhSXEi,0.421,0.5589999999999999,209453,0.835,0.0,0.0811,-4.475,0.0633,117.885,0.504
118vbJqycPASVgrYnCzb9F,0.000513,0.713,241875,0.8909999999999999,0.0688,0.0687,-5.724,0.0352,127.977,0.365
306zYyz3PFvBgLFGOCy9Xb,0.831,0.685,249427,0.535,0.404,0.0896,-8.908,0.0363,130.023,0.218
1wa25BuCtMePIYgf8sHkgY,0.00193,0.352,237640,0.725,2.73e-06,0.22,-6.462999999999999,0.0656,189.767,0.339
4sX8e5VkqBWA7IIooImSsS,0.00911,0.59,262307,0.561,0.0,0.0981,-7.612999999999999,0.058,134.936,0.15
5jOvmh1DYmaiBPETL6HCRY,0.00224,0.6940000000000001,246507,0.941,0.0826,0.109,-6.108,0.0408,125.014,0.8540000000000001
5kcE7pp02ezLZaUbbMv3Iq,0.0403,0.728,205640,0.858,4.26e-06,0.0241,-3.686,0.0609,125.054,0.591
13Dq0Ed9wyBU7mpoENkaS0,0.33,0.6709999999999999,223360,0.7140000000000001,0.0,0.191,-5.996,0.06,161.972,0.764
686IBfvmRBy1eFjYLPIJFr,0.12,0.703,203320,0.691,0.0,0.083,-7.294,0.0315,121.016,0.906
7GgfQ0edpSP6C7xnX3Y2df,0.476,0.438,459387,0.634,0.0,0.113,-7.456,0.337,203.585,0.397
2wW3yIdBoOJ2qI03k1itjJ,0.334,0.565,292358,0.5329999999999999,0.0,0.105,-7.671,0.445,76.655,0.588
7fU07zHBVjXu4JVry5oEsX,0.288,0.775,264284,0.565,0.0,0.352,-8.394,0.179,119.991,0.477
0wmA7hbNSEGrrNggty5S3k,0.11,0.767,259267,0.318,1.7899999999999998e-05,0.0483,-8.932,0.067,119.43,0.536
1jjLhYePEexexawOF6DgzP,0.388,0.722,146013,0.652,0.0,0.106,-7.1720000000000015,0.0351,89.613,0.963
0cAHXlLhQjSKDN6vjc4LD6,0.248,0.464,345160,0.688,0.000261,0.629,-7.444,0.0549,75.054,0.183
6KufYdEosLjK6bEKPyz4oA,0.579,0.773,236653,0.389,7.87e-06,0.124,-8.443999999999999,0.0337,111.975,0.338
6Rqe6ghJ6t9SlQ2pRrt5tI,0.821,0.6970000000000001,319693,0.542,0.000452,0.134,-8.946,0.0437,99.988,0.547
5iDnp09ecAvbywcRBkabXg,0.589,0.503,230803,0.611,0.0,0.105,-5.464,0.0308,183.883,0.738
2kXiA9F5tkqR4dOQ3vOUK8,0.193,0.662,214253,0.6679999999999999,0.00135,0.111,-9.604,0.0391,169.145,0.958
0Rr8xlOfXa8bezebu0TbVY,0.00232,0.562,251453,0.809,0.000629,0.0732,-4.976,0.0693,127.453,0.476
1xjDvv3wvcB49iVggnn7iK,0.68,0.696,235201,0.586,0.0,0.102,-6.801,0.0353,104.984,0.421
2RLm6OrnjLuoyQEowCJ6QE,0.636,0.62,219370,0.159,0.0005549999999999,0.0673,-14.343,0.0563,96.615,0.285
6WiuIpuufnd80FpjA0ZCby,0.562,0.632,241627,0.353,0.0,0.1669999999999999,-8.492,0.0248,104.884,0.396
5G9AVKld9q7DCrmoY42raf,0.664,0.626,323080,0.118,0.000169,0.127,-15.91,0.0305,105.597,0.0682
4kMmG6aLJB3zL65PIugsHH,0.708,0.0972,570170,0.845,0.956,0.156,-22.761,0.0922,89.60700000000001,0.0207
2mdKnpJlXUvRFeuMC1rb68,0.511,0.575,180872,0.915,0.0,0.0582,-2.544,0.11,90.548,0.962
2nCdV3LtOn5jVSGAuyKH7k,0.00564,0.752,193787,0.775,0.000138,0.117,-6.238,0.036,97.004,0.37
0C7dYeCLF6ukChtW64UNge,0.00797,0.772,198573,0.8220000000000001,0.00148,0.457,-5.649,0.123,97.718,0.526
37Zk6qRzpQEl0xWon4rXPy,0.353,0.6759999999999999,219733,0.445,0.0,0.103,-12.174,0.0805,86.147,0.17
63ZKUKbwb6Zozlk8LJCiPB,0.0131,0.691,247494,0.7929999999999999,0.0,0.112,-3.506,0.131,140.011,0.398
18CctEeOpjEDIAvWM5S7RE,0.943,0.0686,244842,0.186,0.889,0.108,-17.679000000000006,0.0346,75.48100000000002,0.0363
33Wx1OQWGptIxD4dEA4PEK,0.165,0.482,133553,0.448,0.000185,0.107,-8.282,0.0469,126.704,0.316
3oRuCzqdduzZ2CBhAtv8zO,0.987,0.301,367667,0.0089,0.907,0.101,-30.804,0.0371,127.536,0.0897
77tsD2Ai9gdjePMqF4TxPS,0.138,0.6759999999999999,267233,0.92,0.0107,0.238,-5.823,0.269,127.131,0.434
7ncDwhSTgCZuL3OZNkvZ97,0.0334,0.7090000000000001,217240,0.687,1.7e-06,0.103,-7.394,0.174,138.046,0.327
2XPNF1bC6w4HQUn8QPMsyn,0.503,0.799,205187,0.502,3.93e-06,0.143,-6.999,0.0792,97.018,0.8190000000000001
66YYtAnqxkLkLvTozN6feN,0.728,0.736,130907,0.469,0.0,0.156,-5.9220000000000015,0.0539,147.15,0.969
12v5GBM74fB8WsHJPQRTIe,0.6559999999999999,0.552,275320,0.531,5.21e-05,0.11,-6.767,0.125,91.573,0.324
5idmfDT06TjCQ1SPDsa5qh,0.0415,0.324,455333,0.852,0.0,0.061,-6.675,0.109,121.881,0.4
6aoCWGknNkO1GmDMih37TQ,0.000225,0.609,201432,0.979,0.02,0.0697,-3.758,0.0489,115.98,0.498
63Ly2sEzloc9s0yAXlMi6r,0.241,0.511,253585,0.6779999999999999,0.0,0.0948,-6.858,0.8690000000000001,212.137,0.405
2175SEVUYi90KNKHX4NqmV,0.0516,0.402,214663,0.81,0.0,0.713,-4.839,0.0792,84.139,0.5720000000000001
0S4RKPbRDA72tvKwVdXQqe,0.294,0.645,227027,0.878,0.0,0.076,-3.208,0.113,82.324,0.862
3GjrA05cw03foxmroEQw08,0.00481,0.416,259773,0.6729999999999999,2.37e-06,0.126,-7.451,0.0356,138.845,0.233
5Wjf9NsW6QCmBiDIdVvMbP,0.961,0.398,241640,0.151,0.0443,0.0923,-14.402,0.0342,107.068,0.0749
1PmaWG47wJRCIOM9v8Bauo,0.143,0.629,248987,0.938,0.0149,0.115,-3.293,0.0323,104.998,0.628
0DKoET2reNpTGpQMS0VXI0,0.705,0.667,165147,0.441,0.0,0.125,-9.944,0.03,139.942,0.406
5I203fxxbMFt15KagCP0pQ,0.217,0.504,224613,0.625,0.0,0.106,-5.259,0.0346,143.834,0.354
3zr2s3o2Ye1j6t0ZMdoUYi,0.7290000000000001,0.4920000000000001,370200,0.626,0.5329999999999999,0.0509,-8.26,0.0349,86.016,0.524
0iMN420Q45isZVNlAqzPTW,0.359,0.7659999999999999,296953,0.941,0.0,0.585,-2.546,0.18,105.519,0.7070000000000001
61w5i6NlAZXBa5FTTbDL0r,0.0284,0.7120000000000001,362813,0.726,4.48e-05,0.104,-7.346,0.0248,111.069,0.5579999999999999
3n622hniaMFIJ6Dbf6B1WS,0.828,0.7140000000000001,203093,0.449,6.13e-05,0.096,-10.816,0.0374,96.041,0.7190000000000001
7dig0MXt7MBeqExosATbAq,0.8270000000000001,0.867,276760,0.503,0.464,0.184,-8.431000000000001,0.0334,111.016,0.474
6gm9s2EBA0XD7LlJn5fuLo,0.0134,0.63,220387,0.8590000000000001,3.01e-06,0.0816,-4.735,0.235,93.835,0.486
3d0HFgnGbRKTc0WzkgvtSP,0.176,0.878,171467,0.485,0.0,0.132,-5.504,0.0996,139.939,0.421
4jPC5HNBHkuRMtrscdHQty,0.0501,0.477,212520,0.919,0.0,0.539,-2.695,0.218,178.287,0.569
4V37tyDu9CtqYshvrgLke4,0.00102,0.622,267853,0.831,0.8029999999999999,0.119,-4.819,0.0273,101.03,0.363
08Pzeh9Z5xZCe6UVK7nlHf,0.131,0.534,271787,0.755,0.0,0.0888,-4.476,0.0385,119.951,0.324
1LJiDycHs6p6hNFvYwVZAx,0.00156,0.414,272173,0.953,0.0,0.99,-5.4620000000000015,0.243,175.942,0.462
1kuNRcIImZO3vGTBAwSN06,0.321,0.412,199187,0.486,1.05e-05,0.0947,-7.479,0.0599,89.22200000000002,0.464
6M9u0JbGEaCzFDOGE5tCUw,0.00957,0.595,236693,0.446,1.33e-05,0.173,-8.006,0.0268,138.029,0.281
14ZX4MpuG9XW1MaZY5drY0,0.000476,0.594,157053,0.931,0.102,0.307,-4.612,0.0384,114.986,0.473
2sZIclzhHlH8tzf7wry9hK,0.629,0.795,194400,0.448,0.0,0.0659,-13.427,0.0444,122.318,0.96
4g04QtmUABZN3iobIrHYsJ,0.128,0.652,225320,0.758,0.0,0.273,-4.737,0.0315,130.92700000000002,0.486
5wL742yBgvtbw1IibA3FMJ,0.076,0.741,257733,0.894,4.89e-05,0.0835,-5.648,0.069,111.969,0.297
7qTYjaaLpEOQzrgqtQ3py2,5.27e-05,0.493,149937,0.931,0.0,0.272,-3.651,0.0478,104.52,0.593
32zqrDpYvNr8BuOClDpavD,0.00014,0.609,268571,0.602,0.00108,0.59,-9.452,0.0384,126.0,0.752
2vLwhcsvRd1f2ETft1kWDN,0.217,0.721,180213,0.539,0.00257,0.419,-8.726,0.362,81.971,0.377
29sY1Zgd4BXoVcoiVbiUXi,0.181,0.631,225547,0.526,0.000511,0.11,-8.453,0.0276,90.111,0.428
4AU7z13HYmPMetlWbq1mys,0.0029,0.555,266960,0.682,0.0,0.0662,-5.711,0.0269,105.987,0.383
31X64Lz1VD4OgvpDekNKNO,0.0357,0.468,233016,0.977,0.0,0.272,-2.6210000000000004,0.196,174.18099999999995,0.406
0cBRmV3NkhS3FWwuyyB68d,0.1,0.794,165373,0.871,0.0,0.384,-6.7970000000000015,0.0632,89.99700000000001,0.7290000000000001
51ZPtAuqT0V5lNONYZTrxy,0.396,0.648,207253,0.28,0.0785,0.106,-11.961,0.0333,120.058,0.0393
4bcSzMhbu4FumEKy0L35dF,0.439,0.617,150707,0.75,1.97e-05,0.075,-5.12,0.0415,124.091,0.517
763p5nkQytkOE7xmsFyu8y,0.294,0.812,240987,0.542,6.92e-05,0.141,-5.403,0.0444,110.268,0.733
7A5pE8Wm3KKQZHVLsdtnFT,0.00288,0.7170000000000001,220040,0.72,0.0,0.327,-5.983,0.0567,130.07299999999998,0.0714
4REEbsJ6WV9NoGubnlhnkm,0.0115,0.765,227813,0.7709999999999999,0.00237,0.606,-6.99,0.347,194.072,0.394
5pjWzUc1tVcewUTdDJd6Ce,0.224,0.877,266704,0.542,0.132,0.0858,-9.102,0.0419,111.474,0.509
2GtbaovnGwV3oCDzmr9gey,0.838,0.482,227747,0.648,0.00655,0.128,-10.771,0.135,131.861,0.147
3XyU03WycJQ02kExHb9dqW,0.977,0.389,221050,0.294,0.00393,0.107,-5.428999999999999,0.0277,88.63600000000002,0.243
0XJDfLHO7C6b0GpjeB5mpu,0.0756,0.557,281080,0.777,4.29e-05,0.1,-6.2860000000000005,0.0636,144.968,0.449
1VMmVf2WhqXMfC6ySeyWaT,0.227,0.519,228650,0.684,0.0,0.36,-6.4510000000000005,0.495,137.753,0.461
4jjvUXBBqQDFRGX4SR5OhS,0.0926,0.69,200401,0.657,0.000209,0.12,-4.397,0.0372,140.005,0.501
2OCo2YZ0IoiqNlDHlxHUeB,0.468,0.73,227760,0.607,0.0,0.0996,-4.158,0.0476,115.605,0.96
7foc25ig7dibxvULPU2kBG,0.111,0.0,5403500,9.9e-05,0.392,0.1369999999999999,-21.669,0.0,0.0,0.0
3vsKVgsF2Ax03wXt3J5EqU,0.108,0.615,209013,0.92,0.0,0.102,-4.167,0.032,97.994,0.7759999999999999
4a6TfJDJdjuVCKJJWRSM4V,0.0877,0.732,222985,0.578,0.0,0.058,-6.556,0.0361,84.85799999999998,0.74
5dzV75f9qVXVvdXLTqIG4L,0.0426,0.667,280080,0.465,0.00649,0.465,-8.096,0.0339,123.883,0.34
7Dgt0TvvmEnKMRBoU8GF3C,0.126,0.512,233067,0.915,6.75e-05,0.375,-4.855,0.134,150.03799999999995,0.383
4efEzNqRZC4Gv1pTmzoxUF,0.108,0.677,288603,0.512,0.0,0.206,-7.318,0.151,152.032,0.3
3xnbJVx4QqsOYip8Cn6OrN,0.304,0.8440000000000001,233273,0.7090000000000001,0.0,0.517,-1.3219999999999998,0.0544,109.959,0.101
3WkgLAd7jGX3sZikfkF0lU,0.946,0.278,306893,0.1369999999999999,0.0,0.109,-14.072,0.0401,85.06299999999997,0.241
2Vlk8O848wZuu9CLWnAYSb,0.193,0.494,237573,0.452,0.0,0.089,-6.724,0.0308,116.293,0.173
1GT0Q2ZTeKtIBueYKr4vhr,0.622,0.585,232880,0.977,0.0,0.328,-3.57,0.0615,138.264,0.8009999999999999
5RdkASZW5AspCaj7HQ17PP,0.000311,0.456,365397,0.912,0.00175,0.477,-4.924,0.219,180.06799999999996,0.181
5Y0ZwhwMEQ7NIb5PeAp0YI,0.629,0.687,171333,0.782,3.15e-05,0.106,-5.5710000000000015,0.072,89.978,0.72
5eZ7sbO4bOyouCopISJ4Mb,0.00317,0.608,260573,0.636,0.0195,0.127,-7.7120000000000015,0.0258,141.628,0.708
4lLR5MdqQx2d2jS0VEScUW,0.0179,0.52,342049,0.61,0.0,0.111,-7.797999999999999,0.219,80.101,0.523
1ojBtNRMzjL7ptLPZCzfRz,0.0596,0.77,165315,0.6990000000000001,1.65e-05,0.17,-6.59,0.199,81.003,0.696
5BX9R694ZWdgyMEgswWvgY,0.19,0.482,198933,0.362,0.00562,0.0913,-10.358,0.0299,76.87899999999998,0.174
3BvnlPEMgrNJwWqWOvZF2L,0.00329,0.72,201333,0.933,0.0,0.0473,-4.988,0.0597,128.012,0.948
0O0M44llUQuPdJAkROQRch,0.0219,0.472,219027,0.69,0.0,0.0992,-8.092,0.0443,77.47800000000002,0.512
4AUo4CPTghr09esofcujq2,0.408,0.6829999999999999,296413,0.488,0.0,0.132,-9.473,0.135,75.039,0.469
0DhnpIeCaMp85Jyc39sUBy,0.0326,0.62,41493,0.892,0.971,0.348,-3.406,0.0431,166.12400000000005,0.922
3FUImEAxUYErR1ndoXxNPQ,0.0445,0.682,306923,0.867,0.0,0.759,-3.542,0.0349,115.053,0.745
6IzSiFDDTdcHjL9uBgyAiG,0.00133,0.441,207778,0.967,0.0,0.162,-3.044,0.173,160.007,0.64
4nxRsCbVgnw6dtsGKfG2Qr,0.444,0.407,176427,0.627,0.0149,0.134,-9.289,0.0276,84.476,0.51
31sv85yD7zbD6X9B2FHpxy,0.000108,0.508,295213,0.926,0.00221,0.364,-7.132999999999999,0.0396,136.89,0.491
0a96MZrTDKwvl1MTYvDP3o,5.68e-05,0.233,172386,0.99,0.0,0.0933,-3.5460000000000003,0.129,121.084,0.213
1YBf7Tq9bpcVwvnlP8YbQS,0.0304,0.469,350187,0.705,0.0155,0.659,-5.134,0.0458,122.025,0.1369999999999999
0bJBEgt9oa0aCQuzvtEFVu,0.00114,0.4320000000000001,226093,0.816,1.62e-06,0.144,-6.086,0.0339,158.166,0.282
6BkUBVHoGXjOF3bpBkQ4aP,0.000325,0.62,254493,0.6940000000000001,1.89e-05,0.331,-6.829,0.0293,99.799,0.35
7Dx08NB4kG5k7xW3iRc5nM,0.0122,0.408,243493,0.72,0.0,0.507,-3.045,0.136,83.49600000000002,0.0525
6MMojjMFcyv3btdSXFGeYc,0.917,0.496,262533,0.352,0.0374,0.118,-10.28,0.0357,140.01,0.102
0TPF6uW7fhMXJPoBERqTy5,0.00028,0.475,213741,0.987,2.4e-06,0.335,-3.515,0.121,162.005,0.632
2DHDuADAHoUW6n0z80RLQF,0.0754,0.494,241119,0.652,0.00256,0.125,-5.863,0.0314,137.018,0.298
4yQqhoEeRcsMfr7tqEea7f,0.0125,0.831,224013,0.6509999999999999,0.0,0.0809,-8.363,0.4370000000000001,120.064,0.502
4EYpOdL69yWuIRc49AyeZa,0.00389,0.629,190360,0.933,0.0,0.114,-3.051,0.0693,127.0,0.589
6men4y6a8QuGtE5qkFkOgR,0.153,0.508,91292,0.5670000000000001,0.00446,0.139,-11.415,0.347,146.303,0.389
5b6qqB5nvWRrin8e2cWDQY,0.399,0.768,190427,0.912,0.000146,0.196,-5.025,0.084,139.162,0.6459999999999999
1sosrEJMESvzsFdEXvXZ4y,0.908,0.416,267360,0.362,0.000297,0.0766,-9.62,0.04,180.02,0.263
7oaEjLP2dTJLJsITbAxTOz,0.477,0.29,498960,0.412,0.0839,0.079,-12.659,0.0458,90.539,0.12
52KhiXKPj4fiHaKXXGrWpE,0.259,0.785,172320,0.845,1.62e-06,0.0538,-7.072,0.375,120.011,0.706
2vtYQGFwQV68ezis9XId8d,0.0656,0.517,200080,0.804,0.0,0.157,-5.101,0.0572,157.974,0.61
5Jac5r26r1HkpH9Xv5zt7A,0.757,0.213,221787,0.185,8.540000000000003e-05,0.111,-10.929,0.0327,72.844,0.182
4AuJQpzHsYwbTLhlZPiH6o,0.0399,0.8640000000000001,147796,0.7340000000000001,0.0,0.162,-4.477,0.0759,98.515,0.213
2vaa0nnDnNTlxCh7fCmjsr,0.935,0.7120000000000001,132293,0.27,0.0,0.0582,-4.382,0.0541,120.416,0.728
3aYBjxTMvrEOP0A0UXg9ER,0.00774,0.466,217613,0.852,2.6e-06,0.0989,-4.487,0.0585,164.032,0.428
5iyFrZpv5f4oWQCWMKfj52,0.0077599999999999,0.359,239754,0.557,0.00434,0.475,-9.184,0.0959,147.351,0.0497
7pK4jm4HiNaYVzL2zbQSoG,0.318,0.552,200387,0.941,0.0655,0.33,-8.256,0.0415,159.594,0.526
14q1CWouLEjFT6zu5re8hR,3.9e-05,0.263,246947,0.853,0.362,0.0839,-4.532,0.0727,120.982,0.355
6PtXobrqImYfnpIxNsJApa,0.00125,0.614,170625,0.972,0.0186,0.328,-3.927,0.088,127.966,0.411
37OjMlwuUVWWmVKrV8CiUQ,0.0193,0.498,263213,0.7020000000000001,3.68e-06,0.0669,-7.832999999999997,0.0401,79.3,0.542
